sample	count 	dilution	CFU.per.ml	MIC	antibiotic.conc	hours
F89_1	7	1000	7.00E+05	0.000488281	0.000292969	-2
F89_2	7	1000	7.00E+05	0.000976563	0.002929689	-2
F89_3	7	1000	7.00E+05	0.001953125	0.005859375	-2
F89_4	7	1000	7.00E+05	0.00390625	0.01171875	-2
F89_5	7	1000	7.00E+05	0.0078125	0.0234375	-2
F89_6	7	1000	7.00E+05	0.015625	0.046875	-2
F89_7	7	1000	7.00E+05	0.03125	0.09375	-2
F89_8	7	1000	7.00E+05	0.0625	0.1875	-2
F89_9	7	1000	7.00E+05	0.125	0.375	-2
F89_10	7	1000	7.00E+05	0.25	0.75	-2
F89_11	7	1000	7.00E+05	0.5	1.5	-2
F89_12	7	1000	7.00E+05	1	3	-2
F89_1	11	1000	1.10E+06	0.000488281	0.000292969	0
F89_2	8	1000	8.00E+05	0.000976563	0.002929689	0
F89_3	14	1000	1.40E+06	0.001953125	0.005859375	0
F89_4	9	1000	9.00E+05	0.00390625	0.01171875	0
F89_5	9	1000	9.00E+05	0.0078125	0.0234375	0
F89_6	9	1000	9.00E+05	0.015625	0.046875	0
F89_7	9	1000	9.00E+05	0.03125	0.09375	0
F89_8	4	1000	4.00E+05	0.0625	0.1875	0
F89_9	7	1000	7.00E+05	0.125	0.375	0
F89_10	7	1000	7.00E+05	0.25	0.75	0
F89_11	8	1000	8.00E+05	0.5	1.5	0
F89_12	7	1000	7.00E+05	1	3	0
F89_1	13	1000	1.30E+06	0.000488281	0.000292969	1
F89_2	13	1000	1.30E+06	0.000976563	0.002929689	1
F89_3	13	1000	1.30E+06	0.001953125	0.005859375	1
F89_4	13	1000	1.30E+06	0.00390625	0.01171875	1
F89_5	11	1000	1.10E+06	0.0078125	0.0234375	1
F89_6	11	1000	1.10E+06	0.015625	0.046875	1
F89_7	13	1000	1.30E+06	0.03125	0.09375	1
F89_8	9	1000	9.00E+05	0.0625	0.1875	1
F89_9	9	1000	9.00E+05	0.125	0.375	1
F89_10	9	1000	9.00E+05	0.25	0.75	1
F89_11	9	1000	9.00E+05	0.5	1.5	1
F89_12	8	1000	8.00E+05	1	3	1
F89_1	19	1000	1.90E+06	0.000488281	0.000292969	2
F89_2	14	1000	1.40E+06	0.000976563	0.002929689	2
F89_3	17	1000	1.70E+06	0.001953125	0.005859375	2
F89_4	12	1000	1.20E+06	0.00390625	0.01171875	2
F89_5	13	1000	1.30E+06	0.0078125	0.0234375	2
F89_6	15	1000	1.50E+06	0.015625	0.046875	2
F89_7	15	1000	1.50E+06	0.03125	0.09375	2
F89_8	15	1000	1.50E+06	0.0625	0.1875	2
F89_9	13	1000	1.30E+06	0.125	0.375	2
F89_10	8	1000	8.00E+05	0.25	0.75	2
F89_11	9	1000	9.00E+05	0.5	1.5	2
F89_12	9	1000	9.00E+05	1	3	2
F89_1	7	10000	7.00E+06	0.000488281	0.000292969	3
F89_2	3	10000	3.00E+06	0.000976563	0.002929689	3
F89_3	4	10000	4.00E+06	0.001953125	0.005859375	3
F89_4	5	10000	5.00E+06	0.00390625	0.01171875	3
F89_5	3	10000	3.00E+06	0.0078125	0.0234375	3
F89_6	5	10000	5.00E+06	0.015625	0.046875	3
F89_7	5	10000	5.00E+06	0.03125	0.09375	3
F89_8	7	10000	7.00E+06	0.0625	0.1875	3
F89_9	4	10000	4.00E+06	0.125	0.375	3
F89_10	15	10000	1.50E+07	0.25	0.75	3
F89_11	9	10000	9.00E+06	0.5	1.5	3
F89_12	9	10000	9.00E+06	1	3	3
F89_1	14	10000	1.40E+07	0.000488281	0.000292969	4
F89_2	11	10000	1.10E+07	0.000976563	0.002929689	4
F89_3	10	10000	1.00E+07	0.001953125	0.005859375	4
F89_4	7	10000	7.00E+06	0.00390625	0.01171875	4
F89_5	9	10000	9.00E+06	0.0078125	0.0234375	4
F89_6	6	10000	6.00E+06	0.015625	0.046875	4
F89_7	8	10000	8.00E+06	0.03125	0.09375	4
F89_8	9	10000	9.00E+06	0.0625	0.1875	4
F89_9	8	10000	8.00E+06	0.125	0.375	4
F89_10	30	1000	3.00E+06	0.25	0.75	4
F89_11	14	1000	1.40E+06	0.5	1.5	4
F89_12	10	1000	1.00E+06	1	3	4
F89_1	16	10000	1.60E+07	0.000488281	0.000292969	5
F89_2	18	10000	1.80E+07	0.000976563	0.002929689	5
F89_3	18	10000	1.80E+07	0.001953125	0.005859375	5
F89_4	14	10000	1.40E+07	0.00390625	0.01171875	5
F89_5	13	10000	1.30E+07	0.0078125	0.0234375	5
F89_6	14	10000	1.40E+07	0.015625	0.046875	5
F89_7	16	10000	1.60E+07	0.03125	0.09375	5
F89_8	9	10000	9.00E+06	0.0625	0.1875	5
F89_9	8	10000	8.00E+06	0.125	0.375	5
F89_10	5	10000	5.00E+06	0.25	0.75	5
F89_11	10	1000	1.00E+06	0.5	1.5	5
F89_12	19	100	1.90E+05	1	3	5
F89_1	3	100000	3.00E+07	0.000488281	0.000292969	6
F89_2	5	100000	5.00E+07	0.000976563	0.002929689	6
F89_3	3	100000	3.00E+07	0.001953125	0.005859375	6
F89_4	3	100000	3.00E+07	0.00390625	0.01171875	6
F89_5	3	100000	3.00E+07	0.0078125	0.0234375	6
F89_6	32	10000	3.20E+07	0.015625	0.046875	6
F89_7	29	10000	2.90E+07	0.03125	0.09375	6
F89_8	23	10000	2.30E+07	0.0625	0.1875	6
F89_9	14	10000	1.40E+07	0.125	0.375	6
F89_10	11	10000	1.10E+07	0.25	0.75	6
F89_11	11	1000	1.10E+06	0.5	1.5	6
F89_12	20	100	2.00E+05	1	3	6
